NAME,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,AVERAGE,WEIGHTED_AVERAGE
"GORJACIJ KLJUC, RS",8.0,3.0,2.0,0.0,0.0,2.0,2.0,11.0,15.0,20.0,6.3,11.39117859725235
"GORNYIJ, RS",9,6,,,,0,1,,20,22,9.666666666666666,16.853492333901194
"TUAPSE, RS",30.0,32.0,29.0,36.0,24.0,26.0,23.0,12.0,38.0,40.0,29.0,29.000547795124625
"MAJKOP, RS",11.0,7.0,3.0,0.0,0.0,1.0,2.0,19.0,14.0,12.0,6.9,11.668119099491648
"LABINSK, RS",0,0,,,,,,,,,0.0,0.0
"ARMAVIR, RS",22.0,28.0,23.0,21.0,21.0,15.0,14.0,14.0,30.0,29.0,21.7,21.702162606077195
"NEVINNOMYSSK, RS",13.0,14.0,7.0,0.0,0.0,1.0,2.0,8.0,10.0,14.0,6.9,10.326508024349751
"CHERKESSK, RS",6.0,4.0,1.0,0.0,0.0,3.0,0.0,16.0,13.0,17.0,6.0,11.575019638648861
"MINERALNYYE VODY, RS",30.0,24.0,25.0,19.0,26.0,22.0,19.0,21.0,27.0,29.0,24.2,24.200548696844994
"BUDENNOVSK, RS",7.0,6.0,7.0,2.0,13.0,11.0,11.0,11.0,19.0,25.0,11.2,11.437187408061195
"ACHIKULAK, RS",5,8,0,,,,,,,,4.333333333333333,6.199004975124378
"TEREKLI MEKTEB, RS",0,0,0,,0,0,0,0,0,1,0.1111111111111111,0.12941176470588237
"KOCUBEJ, RS",6.0,11.0,2.0,4.0,4.0,3.0,11.0,8.0,13.0,12.0,7.4,7.726366656599215
"KARATCHAEVSK, RS",3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.3410852713178294
"MOZDOK, RS",13.0,11.0,2.0,0.0,3.0,11.0,11.0,3.0,7.0,7.0,6.8,8.261704681872748
"KIZLJAR, RS",1,0,0,,0,0,0,0,0,0,0.1111111111111111,0.19854280510018216
"BABAYURT, RS",0,0,0,,0,0,0,0,0,0,0.0,0.0
"SOCHI, RS",34.0,30.0,32.0,42.0,30.0,30.0,29.0,24.0,52.0,53.0,35.6,35.60422380691168
"GAGRSKIY, GG",7.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.8,2.840155945419103
"GAGBY, GG",6.0,12.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,10.0,3.9,6.2536796536796535
"GUDAUTA BAY, GG",9.0,10.0,6.0,0.0,3.0,6.0,2.0,8.0,3.0,25.0,7.2,10.485228290062668
"SUKHUMI POINT, GG",16.0,9.0,14.0,0.0,3.0,9.0,3.0,13.0,1.0,33.0,10.1,15.222757955641272
"ZEMO AZHARA, GG",0,0,2,,1,1,1,1,0,0,0.6666666666666666,0.7047619047619048
"VERKHNAYA BALKARIYA, GG",1,0,,,,,,0,,0,0.25,0.3333333333333333
"NALCHIK, RS",7.0,18.0,4.0,0.0,7.0,21.0,21.0,15.0,12.0,14.0,11.9,14.285140562248996
"VLADIKAVKAZ, RS",18.0,18.0,20.0,20.0,19.0,9.0,12.0,5.0,27.0,13.0,16.1,16.107426692244452
"GROZNYJ, RS",8.0,21.0,19.0,16.0,19.0,10.0,23.0,8.0,28.0,18.0,17.0,17.008230452674898
"HASAVJURT, RS",1,0,0,,0,0,0,0,,0,0.125,0.16
"SUHUMI, GG",33.0,38.0,33.0,44.0,36.0,34.0,37.0,28.0,56.0,53.0,39.2,39.198247535596934
"OCEMCIRI, GG",8.0,5.0,8.0,0.0,2.0,3.0,1.0,2.0,3.0,19.0,5.1,7.445212240868707
"GALI, GG",7,4,6,,0,4,0,1,1,9,3.5555555555555554,4.8389261744966445
"ZUGDIDI, GG",24.0,14.0,8.0,0.0,1.0,4.0,0.0,7.0,0.0,15.0,7.3,12.365116279069767
"TSAGERI, GG",16.0,16.0,8.0,0.0,0.0,4.0,3.0,7.0,2.0,14.0,7.0,11.288220551378446
"AMBROLAURI, GG",12.0,6.0,4.0,0.0,0.0,6.0,4.0,5.0,0.0,6.0,4.3,6.454849498327759
"ONI, GG",10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.239057239057239
"NIZHNIY ZARAMAG, RS",2,1,3,,0,0,0,0,0,2,0.8888888888888888,1.7575757575757576
"KAZBEK MOUNTAIN, GG",0,0,0,,,0,0,0,0,4,0.5,1.6964285714285714
"KOBI, GG",4,0,,,,,,,,,2.0,3.4871794871794872
"POTI, GG",12.0,12.0,11.0,0.0,1.0,4.0,2.0,5.0,5.0,27.0,7.9,12.460391425908668
"SENAKI, GG",0.0,1.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,10.0,2.0,3.634460547504026
"SAMTREDIA, GG",11.0,8.0,9.0,0.0,1.0,6.0,1.0,3.0,1.0,13.0,5.3,8.060795011691349
"CULUKIDZE, GG",5.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,2.1,3.2316546762589926
"ORPIRI, GG",6.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.6,2.6561125769569043
"TKIBULI, GG",6.0,7.0,5.0,0.0,0.0,1.0,2.0,4.0,0.0,9.0,3.4,5.293089753772835
"KUTAISI, GG",35.0,36.0,31.0,35.0,19.0,25.0,37.0,30.0,34.0,39.0,32.1,32.098765432098766
"SACHKHERE, GG",7.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.9,3.8223443223443225
"ZESTAFONT, GG",3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.5,2.3732590529247912
"MTA SABUETI, GG",11.0,1.0,6.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,2.8,4.4054269752593775
"CHINVALY, GG",7.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.9,2.7260273972602738
"KHASHURI, GG",12.0,6.0,9.0,0.0,0.0,6.0,2.0,7.0,0.0,6.0,4.8,6.700721153846154
"PASANAURI, GG",27.0,31.0,39.0,25.0,16.0,28.0,28.0,23.0,26.0,32.0,27.5,27.48876560332871
"DUSETI, GG",14.0,12.0,7.0,0.0,0.0,5.0,2.0,3.0,1.0,13.0,5.7,8.138740661686233
"TIANETI, GG",11.0,12.0,15.0,0.0,0.0,8.0,3.0,8.0,0.0,13.0,7.0,9.690078037904124
"AKHMETA, GG",1.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,11.0,2.5,4.787735849056604
"SULAK MOUNTAIN, RS",1,0,0,0,,0,0,0,0,0,0.1111111111111111,0.1875
"DERBENT, RS",5.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.9,3.1519607843137254
"BUJNAKSK, RS",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.12857142857142856
"MAHACHKALA, RS",13.0,9.0,5.0,8.0,5.0,7.0,4.0,6.0,5.0,11.0,7.3,7.319325407796517
"IZBERG, RS",2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,1.1638513513513513
"SERGOKALA, RS",0,0,,,0,0,0,1,,,0.16666666666666666,0.14285714285714285
"KOBULETI, GG",0.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,10.0,2.5,4.290556900726393
"ANASEULI, GG",2,3,2,,0,0,0,1,0,0,0.8888888888888888,0.9291784702549575
"BATUMI, GG",25.0,40.0,39.0,33.0,28.0,22.0,32.0,28.0,45.0,47.0,33.9,33.89004661365506
"BAKHMARO, GG",0,,0,,,,,0,0,1,0.2,0.8461538461538461
"KHULO, GG",6,1,0,,0,0,0,0,1,10,2.0,4.878444084278768
"ABASTUMANI, GG",15.0,7.0,6.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,3.7,6.279535864978903
"AHALCIHE, GG",6,11,8,,0,6,2,7,1,8,5.444444444444445,6.623853211009174
"ADIGENI, GG",0,0,1,,0,,0,0,0,1,0.25,0.453125
"TSIPA, GG",8.0,3.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.6,3.3985431841831426
"AKHALTSIKHE, GG",8.0,10.0,11.0,1.0,0.0,6.0,3.0,8.0,1.0,10.0,5.8,8.008105369807497
"BORZOMI, GG",9.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,2.8,3.8802966101694913
"GORI, GG",0,0,2,,0,5,2,6,1,7,2.5555555555555554,3.935960591133005
"MANGLISI, GG",17.0,20.0,21.0,0.0,0.0,14.0,4.0,12.0,0.0,11.0,9.9,14.107792207792208
"TSALKA, GG",2.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.3,1.8348157560355782
"TETRI TSKARO, GG",10.0,14.0,10.0,1.0,0.0,8.0,1.0,6.0,0.0,16.0,6.6,9.305486284289277
"MUHRANI, GG",9,4,1,,0,0,0,1,0,1,1.7777777777777777,3.6570605187319885
"TBILISI, GG",0,,0,0,0,1,0,0,0,5,0.6666666666666666,1.6388261851015802
"TBILISI LOCHINI AIRPORT, GG",23.0,22.0,27.0,32.0,17.0,23.0,28.0,23.0,26.0,28.0,24.9,24.897752192982455
"TELAVI, GG",27.0,26.0,26.0,33.0,30.0,40.0,36.0,31.0,36.0,36.0,32.1,32.17289850998032
"SAGAREDZO, GG",10.0,5.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.6,3.742761692650334
"KVARELI, GG",6.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,2.2,3.1889570552147237
"GURDZHAANI, GG",11.0,9.0,7.0,0.0,0.0,6.0,1.0,3.0,0.0,3.0,4.0,5.279605263157895
"LAGODEHI, GG",6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,2.260869565217391
"ZAKATALA, AJ",25.0,24.0,23.0,24.0,13.0,12.0,18.0,18.0,23.0,21.0,20.1,20.057046032194297
"CNORIS, GG",0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,4.0,1.4,2.5436893203883497
"AKHALQALAQI, GG",6.0,3.0,5.0,0.0,0.0,4.0,3.0,5.0,0.0,6.0,3.2,4.264
"RADIONOVKA, GG",8.0,18.0,5.0,0.0,0.0,7.0,0.0,5.0,1.0,12.0,5.6,8.638268156424582
"BOLNISI, GG",9.0,8.0,7.0,0.0,0.0,5.0,1.0,4.0,1.0,5.0,4.0,5.260223048327138
"GARDABANI, GG",2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.4,1.8036117381489842
"AGSTAPHA AIRPORT, AJ",5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.6,2.5057971014492755
"DEDOPLISTSKARO, GG",8,6,6,,0,4,2,2,0,5,3.6666666666666665,4.536756126021004
"SHAKI, AJ",2.0,8.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,9.0,2.7,3.9712858926342074
"KHACHMAZ AERODROME, AJ",3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.8,1.1372767857142858
"GUBA, AJ",5.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.2,1.5363436123348018
"GUMRI, AM",54.0,49.0,63.0,45.0,44.0,47.0,51.0,39.0,54.0,14.0,46.0,48.302561048243
"STEPANAVAN, AM",17.0,16.0,13.0,0.0,0.0,6.0,1.0,9.0,0.0,10.0,7.2,10.022883295194507
"APARAN, AM",14.0,13.0,13.0,0.0,0.0,7.0,0.0,8.0,1.0,11.0,6.7,9.297149122807017
"VANADZOR, AM",6.0,8.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,8.0,4.6,5.956931359353971
"SEMYONOVKA, AM",7.0,8.0,12.0,0.0,0.0,3.0,1.0,3.0,1.0,9.0,4.4,5.879566982408661
"SEVAN, AM",41.0,40.0,39.0,43.0,30.0,46.0,45.0,33.0,32.0,34.0,38.3,38.3168044077135
"IDJEVAN, AM",11.0,15.0,8.0,0.0,0.0,7.0,2.0,7.0,2.0,16.0,6.8,9.380898876404494
"TCHAMBARAK, AM",14.0,6.0,7.0,0.0,0.0,8.0,0.0,1.0,1.0,14.0,5.1,7.513742071881607
"GADABAY, AJ",1,0,0,,0,0,1,5,2,7,1.7777777777777777,3.8359133126934983
"GANDJA, AJ",16.0,26.0,12.0,12.0,7.0,19.0,31.0,21.0,15.0,12.0,17.1,17.247684493576337
"QABALA, AJ",10.0,14.0,6.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,4.1,6.6551155115511555
"MINGACHEVIR, AJ",4.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.3,3.1472191930207196
"EVLAKH AIRPORT, AJ",1,2,0,,0,0,1,0,0,1,0.5555555555555556,0.6018518518518519
"GOYCHAY, AJ",4.0,7.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.6,3.490481522956327
"ALTIAGACH, AJ",0,0,0,,0,0,1,0,0,0,0.1111111111111111,0.14606741573033707
"MARAZA, AJ",3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.3768115942028984
"SHAMAKHY, AJ",3.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.5,2.203125
"SUMGAIT, AJ",0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.8544839255499154
"ARAGATS, AM",2,3,2,,0,2,1,0,0,,1.25,1.5337837837837838
"ARMAVIR, AM",5.0,5.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,6.0,2.8,4.018820577164367
"YEREVAN ARABKIR, GG",32.0,33.0,31.0,42.0,40.0,44.0,47.0,31.0,46.0,49.0,39.5,39.49752611324904
"FANTAN, AM",11.0,12.0,5.0,0.0,0.0,4.0,3.0,5.0,0.0,10.0,5.0,7.064476885644769
"MARTUNI, AM",9.0,11.0,6.0,0.0,0.0,5.0,0.0,1.0,1.0,12.0,4.5,6.557800224466891
"MASRIK, AM",4.0,6.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,8.0,2.7,3.8466353677621283
"TAR TAR, AJ",0,0,0,0,0,1,0,1,0,,0.2222222222222222,0.6144578313253012
"KURDAMIR, AJ",2.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.9,2.913148371531966
"BAKU OBSERVATORY, AJ",0,,,,,,,,,0,0.0,0.0
"HEYDAR ALIYEV, AJ",1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.2352036894696388
"PIRALLAHI, AJ",1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8561253561253561
"ARARAT, AM",4.0,7.0,10.0,0.0,0.0,6.0,0.0,5.0,1.0,9.0,4.2,5.730138713745271
"EHGNADZOR, AM",10.0,7.0,4.0,0.0,1.0,7.0,0.0,7.0,1.0,9.0,4.6,6.414806110458285
"AGDAM, AJ",0,2,0,,0,1,0,0,0,0,0.3333333333333333,0.4791666666666667
"KHANKANDY, AJ",5.0,7.0,7.0,0.0,0.0,5.0,0.0,3.0,2.0,3.0,3.2,4.190743338008415
"SISIAN, AM",3.0,10.0,7.0,0.0,1.0,6.0,1.0,6.0,4.0,13.0,5.1,6.9634464751958225
"SHUSHA, AJ",1,0,1,,0,0,0,2,1,5,1.1111111111111112,2.11734693877551
"BEYLAGAN AERODROME, AJ",3,1,0,,0,1,0,0,0,0,0.5555555555555556,0.8617021276595744
"FUZULI, AJ",12.0,29.0,14.0,13.0,8.0,10.0,4.0,4.0,11.0,3.0,10.8,10.806774014436424
"ALAT, AJ",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6580459770114943
"NEFTCHALA, AJ",1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.7611940298507462
"NAXCIVAN, AJ",2.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.6,2.2117962466487935
"JULFA, AJ",3,5,1,,0,2,0,6,0,1,2.0,2.7693726937269374
"GORIS, AM",5,6,4,0,0,5,0,,0,0,2.2222222222222223,4.190366972477064
"ORDUBAD, AJ",0,,,,,0,0,1,0,2,0.5,1.1413427561837455
"MEGRI, AM",0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1,1.3394607843137254
"KAPAN, AM",5.0,11.0,5.0,0.0,0.0,3.0,0.0,4.0,1.0,5.0,3.4,4.634366925064599
"BILASUVAR, AJ",0,0,0,,0,1,0,0,0,0,0.1111111111111111,0.08874458874458875
"GYOYTAPA, AJ",0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.5066666666666667
"LERIK, AJ",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.7426376440460948
"LANKARAN, AJ",3.0,12.0,2.0,2.0,3.0,1.0,5.0,4.0,12.0,3.0,4.7,4.707645764576458
"ASTARA, AJ",1.0,7.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.5,1.8756998880179172
"AKTAU, KZ",3.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.3,1.4106265356265357
"TUSCIKUDUK, KZ",2,9,0,,0,0,1,4,17,6,4.333333333333333,7.948102246320682
"TUSHCHIBEK, KZ",0,2,,,,,,,,,1.0,1.5174825174825175
"DUKEN, KZ",1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,4.0,2.0,1.7,1.84
"KARAKAPALKIJA, UZ",1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.7,0.7817929117442669
"UJALY, KZ",1.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,1.6,1.657996146435453
"CIRIK RABAT, KZ",0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.1,1.1006858710562415
"KARAK, KZ",5,9,,,,,,,,,7.0,7.15884476534296
"KZYL ORDA, KZ",6.0,14.0,1.0,4.0,3.0,4.0,6.0,5.0,5.0,1.0,4.9,4.899507119386637
"SHIELI, KZ",2,6,0,,0,1,0,0,2,1,1.3333333333333333,2.114047287899861
"TASTY, KZ",2.0,17.0,5.0,9.0,1.0,9.0,3.0,4.0,7.0,5.0,6.2,6.197645770599507
"KAMKALY, KZ",1,3,,,,,,,,,2.0,2.046594982078853
"ULANBEL, KZ",9.0,27.0,2.0,6.0,4.0,3.0,1.0,8.0,10.0,6.0,7.6,7.726190476190476
"FURMANOVO, KZ",2,3,0,,0,1,0,1,7,2,1.7777777777777777,3.1248860528714677
"SEVCENKO, KZ",0.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,4.0,1.9,2.2049963262307126
"JASLYK, UZ",3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.2,1.4415116976604678
"CAPE TIGROVIY, UZ",4,,,,,,,,,,4.0,4.0
"KUNGRAD, UZ",2.0,4.0,0.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,2.4,2.4344660194174756
"CABANKAZGAN, KZ",4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.8625261688764829
"AK BAJTAL, UZ",3.0,6.0,1.0,3.0,6.0,7.0,8.0,7.0,3.0,6.0,5.0,5.022042410714286
"TURKESTAN, KZ",7.0,12.0,7.0,4.0,2.0,7.0,7.0,9.0,8.0,2.0,6.5,6.475992228698307
"CULAKKURGAN, KZ",3.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,2.5,4.665934065934066
"UJUK, RS",9.0,10.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,6.0,4.1,4.409781287970838
"CAJAN, KZ",1,8,,,,,,,,,4.5,4.87819253438114
"UMBET, KZ",6,12,,,,,,,,,9.0,9.240458015267176
"TOLE BI, KZ",3,10,,,,0,0,4,2,0,2.7142857142857144,3.4282162834058423
"KURDAJ, KZ",4,10,,,,0,,,,,4.666666666666667,7.148514851485149
"AKKUDUK, KZ",2.0,7.0,1.0,3.0,3.0,3.0,2.0,2.0,13.0,3.0,3.9,3.9087912087912087
"CHIMBAJ, UZ",2.0,4.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,1.5,1.5135675521279635
"NUKUS, UZ",1.0,2.0,1.0,3.0,5.0,0.0,2.0,4.0,3.0,4.0,2.5,2.564510549982705
"KENEURGENCH, TX",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.5764309764309764
"KUL KUDUK, UZ",1.0,5.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.4,1.7825552825552826
"KYZYLKUM, KZ",1,2,0,,0,0,0,0,1,0,0.4444444444444444,0.7508239947264338
"ARYS, KZ",2,6,,,,,,,,,4.0,4.394793926247289
"BAJRKUM, KZ",3,7,,,,,,,,,5.0,5.223076923076923
"SHYMKENT, KZ",5,10,0,,0,2,0,3,9,7,4.0,6.56781914893617
"AUL TURARA RYSKULOVA, KZ",10,26,,,,,,,,,18.0,18.848232848232847
"BLINKOVO, KZ",1,9,,,,0,,,,,3.3333333333333335,6.005405405405406
"OLGAING, UZ",3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,1.1749329758713136
"TARAZ, KZ",11.0,17.0,7.0,11.0,6.0,7.0,5.0,9.0,11.0,8.0,9.2,9.200766913174473
"KULAN, KZ",5,13,0,,0,1,0,2,10,7,4.222222222222222,7.095463777928233
"TALAS, KG",0.0,5.0,5.0,12.0,4.0,10.0,13.0,3.0,12.0,7.0,7.1,7.451307189542484
"BISHKEK, KG",7.0,20.0,4.0,13.0,6.0,9.0,11.0,5.0,14.0,12.0,10.1,10.107025246981339
"SUSAMYR, KG",1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.9,1.0269413629160062
"KARABOGAZKEL, TX",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6088709677419355
"SHASENEM, TX",0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,1.1,1.0501355013550135
"EKEZHE, TX",8.0,6.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,3.0,3.1,3.1030102181717756
"DASHKHOVUZ, TX",9.0,5.0,1.0,6.0,4.0,5.0,4.0,6.0,4.0,1.0,4.5,4.503579295154185
"URGENCH, UZ",2.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.2,1.2451743989163562
"BUZAUBAJ, UZ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.30455840455840455
"LEBAP, TX",0,,,,,,,,,,0.0,0.0
"TAMDY BULAK, UZ",0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.6,1.5939578713968958
"TORUK, KZ",7.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9,2.4655797101449277
"MASHIKUDUK, UZ",1.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.1,1.2729007633587786
"SHARDARA, KZ",11.0,10.0,7.0,3.0,2.0,2.0,11.0,4.0,8.0,5.0,6.3,6.510117789187556
"KOKSU, KZ",7.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.7,2.366773162939297
"YUZHNY, UZ",6.0,13.0,1.0,6.0,7.0,7.0,8.0,9.0,7.0,9.0,7.3,7.321143799835029
"PSKEM, UZ",3.0,8.0,3.0,6.0,2.0,9.0,6.0,10.0,6.0,4.0,5.7,5.846020761245675
"TERS, KG",1.0,3.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,1.8,1.831715210355987
"CATKAL RIVER, KG",1.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,1.3,1.5995475113122173
"ANDIZHAN AIRPORT, UZ",0,3,0,,,,,,,,1.0,1.736842105263158
"TURKMENBASHI, TX",5.0,7.0,1.0,2.0,0.0,2.0,3.0,4.0,6.0,1.0,3.1,3.1004390779363336
"CHAGYL, TX",0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.6,0.6267143709004174
"DAVALY, TX",2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8754940711462451
"DEVERZE, TX",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.3,0.7446808510638298
"DARGANATA, TX",3.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,8.0,2.0,3.1,3.107929515418502
"DZANGELDY, UZ",2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.9570592062459337
"AYAKAGITMA, UZ",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4,0.43754789272030653
"NURATA, UZ",7.0,9.0,2.0,3.0,3.0,3.0,7.0,6.0,3.0,1.0,4.4,4.451750640478224
"NAVOI, UZ",1,1,0,,,,,,,,0.6666666666666666,0.9959016393442623
"DZIZAK, UZ",3.0,4.0,5.0,7.0,3.0,6.0,11.0,5.0,3.0,5.0,5.2,5.4693798449612405
"SYR DAR JA, UZ",6.0,5.0,1.0,0.0,7.0,6.0,7.0,2.0,8.0,0.0,4.2,4.2590831918505945
"JANGIER, UZ",4,4,0,,,,,,,,2.6666666666666665,3.9272727272727272
"KHUDJANT, TI",12.0,13.0,4.0,5.0,5.0,4.0,8.0,15.0,5.0,7.0,7.8,7.8278347657332965
"KOKAND, UZ",3,4,0,,,,,,,,2.3333333333333335,3.5209125475285172
"ISFARA, TI",3.0,7.0,11.0,11.0,7.0,13.0,10.0,12.0,13.0,15.0,10.2,10.354493818910791
"NAMANGAN, UZ",2.0,7.0,1.0,3.0,1.0,3.0,6.0,5.0,2.0,4.0,3.4,3.484722222222222
"DZHALAL ABAD, KG",8.0,18.0,6.0,19.0,7.0,14.0,15.0,18.0,12.0,19.0,13.6,13.600439681231107
"OSH, KG",4.0,5.0,4.0,7.0,4.0,3.0,14.0,6.0,8.0,10.0,6.5,6.680551000327976
"FERGANA AIRPORT, UZ",3.0,4.0,3.0,6.0,6.0,5.0,5.0,9.0,7.0,9.0,5.7,5.702710254260967
"GULCA, KG",2.0,3.0,2.0,3.0,1.0,3.0,4.0,5.0,0.0,4.0,2.7,2.9498327759197323
"NEBITDAG, TX",5.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.5,2.0
"OGRYDA, TX",8.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.5,4.561538461538461
"JASGA, TX",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.31151832460732987
"GAZANDZHYK, TX",4.0,0.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,2.3,2.301831262262917
"ERBENT, TX",3.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.2,1.1996013667425969
"AKMOLLA, TX",4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,1.2609022556390976
"BUHARA, UZ",1.0,5.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0,2.5,2.7021809081158383
"CHARDZHEV, TX",4.0,9.0,2.0,3.0,5.0,4.0,6.0,5.0,8.0,2.0,4.8,4.810654154016009
"SAMARKAND, UZ",12.0,7.0,6.0,7.0,6.0,12.0,10.0,8.0,6.0,7.0,8.1,8.11873789094935
"PENDZHIKENT, TI",4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,2.099476439790576
